CrashId,VehicleId,PersonId,Age,Gender,Gender Text Format,State,Postal Code,Person Type,Person Type Text Format,Injury Status,Injury Status Text Format,Condition at Time of Crash,Condition at Time of Crash Text Format,Condition at Time of Crash2,Condition at Time of Crash2 Text Format,Action Taken by Officer,Action Taken by Officer Text Format,Alcohol Test Status,Alcohol Test Status Text Format,Type Of Alcohol Test,Type Of Alcohol Test Text Format,Drug Test Status,Drug Test Status Text Format,Type Of Drig Test,Type Of Drig Test Text Format,Ejection Status,Ejection Status Text Format,Restraint System,Restraint System Text Format,Helmet Use,Helmet Use Text Format,Air Bag Status,Air Bag Status Text Format,Speeding Related,Speeding Related Text Format,Driver Actions 1,Driver Actions 1 Text Format,Driver Actions 2,Driver Actions 2 Text Format,Driver Actions 3,Driver Actions 3 Text Format,Driver Actions 4,Driver Actions 4 Text Format,Driver Distracted By,Driver Distracted By Text Format,Roadway On Which Nonmotorist Was Traveling/Located,Direction nonmotorist was traveling,Direction Unknown,Striking Motor Vehicle ID,Bicycle ID,Non-Motorist Not In Roadway,Actions or Circumstances Prior to Crash,Actions or Circumstances Prior to Crash Text Format,To or From School,To or From School Text Format,Actions or Circumstances At Time Of Crash,Actions or Circumstances At Time Of Crash Text Format,Actions or Circumstances At Time Of Crash2,Actions or Circumstances At Time Of Crash2 Text Format,Location At Time Of Crash,Location At Time Of Crash Text Format,Safety Equipment,Safety Equipment Text Format,Safety Equipment2,Safety Equipment2 Text Format,Non-motorist Distracted By,Non-motorist Distracted By Text Format,Seating Position,Seating Position Text Format,Seating Position for Bus,City,Country,Driver License Jurisdiction,Driver License Jurisdiction Text Format,Drivers License Issued By,Drivers License Class,Commercial License Class,Commercial License Class Text Format,Transported to First Medical Facility By,Transported to First Medical Facility By Text Format,Name of the EMS agency,Name of the Intended Receiving Facility
1176559,,2,15,1,Male,CT,06053,9,Witness,,,88,Not Applicable,88,Not Applicable,,,,,88,Not Applicable,,,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Britain,UnitedStates,88,Not applicable,,,,,,,,
1176559,1,1,33,1,Male,CT,06450,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,3,Infraction,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,4,Too Fast for Conditions,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,MERIDEN,UnitedStates,2,State,CT ,4,1,No,1,Not Transported,,
1176606,1,1,35,2,Female,CT,06226,1,Driver,K,Fatal Injury (K),97,Other,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,99,Unknown,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Willimantic,,2,State,MA,,1,No,1,Not Transported,,
1176923,1,1,44,1,Male,CT,06511,1,Driver,K,Fatal Injury (K),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,0,None taken,3,Test Given,97,Other,3,Test Given,97,Other,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,3,Exceeded Speed Limit,2,Ran Off Roadway,15,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,New Haven,,2,State,CT,4,1,No,1,Not Transported,,
1177148,1,1,27,99,Unknown,NY,11590,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,1,No,97,Other Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,EAST MEADOW,,2,State,,4,1,No,1,Not Transported,,
1177148,,4,65,1,Male,CT,06042,3,Pedestrian,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,I-84,E,FALSE,1,,FALSE,4,Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane),1,No,99,Unknown,,,5,Travel Lane-Other Location,0,None,,,99,Unknown if Distracted,,,,Manchester,,2,State,CT,,,,1,Not Transported,,
1177148,1,3,5,2,Female,NY,11554,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,5,"Child Restraint System, Forward Facing",88,Not Applicable,1,Not Deployed,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,EAST MEADOW,,,,,,,,1,Not Transported,,
1177148,1,2,28,2,Female,NY,11554,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,88,Not applicable,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,EAST MEADOW,,,,,,,,1,Not Transported,,
1177256,1,1,68,1,Male,CT,06420,1,Driver,K,Fatal Injury (K),6,Under the Influence of Medications/Drugs/Alcohol,99,Unknown,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,3,Exceeded Speed Limit,14,Operated Motor Vehicle in Reckless or Aggressive Manner,2,Ran Off Roadway,97,Other Contributing Action,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Salem,,2,State,CT,4,1,No,3,EMS Ground,Lebanon,BACKUS HOSPITAL
1178605,,6,39,2,Female,CT,06032,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farmington,,,,CT,,,,,,,
1178605,,3,34,1,Male,CT,06457,3,Pedestrian,K,Fatal Injury (K),1,Apparently Normal,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,,,,,,,,,,,,,,,,,,,,,Interstate 84 East,E,FALSE,1,,FALSE,8,Working in Trafficway for Incident Response,1,No,1,No Improper Action,88,Not Applicable,7,Shoulder/Roadside,3,Reflective Clothing,88,Not Applicable,1,Not Distracted,,,,MIDDLETOWN,,2,State,CT,,,,1,Not Transported,,
1178605,1,1,44,1,Male,CT,06106,1,Driver,O,No Apparent Injury (O),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,4,Arrest/Summons,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,1,Not Deployed,1,No,13,Failed to Keep in Proper Lane,15,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,HARTFORD,UnitedStates,1,Not Licensed,,0,1,No,1,Not Transported,,
1178605,,4,83,2,Female,CT,06489,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southington,UnitedStates,,,CT,,,,,,,
1178605,,5,55,2,Female,CT,06062,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plainville,,,,CT,,,,,,,
1178605,,7,46,1,Male,CT,06106,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford,UnitedStates,,,CT,,,,,,,
1178605,3,2,25,2,Female,CT,06492,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Wallingford,,2,State,CT,4,1,No,1,Not Transported,,
1179084,2,2,44,1,Male,CT,06480,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,PORTLAND,,2,State,CT,4,1,No,1,Not Transported,,
1179126,1,1,22,2,Female,CT,06811,1,Driver,O,No Apparent Injury (O),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Danbury,,2,State,CT,4,1,No,1,Not Transported,N/A,N/A
1179126,1,3,25,99,Unknown,CT,06811,2,Passenger,O,No Apparent Injury (O),,,,,,,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Danbury,,2,State,CT,,,,1,Not Transported,N/A,N/A
1179126,2,2,34,1,Male,Un,A0B2Y0,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,88,Not Applicable,2,DOT-Compliant Motorcycle Helmet,88,Not applicable,99,Unknown,12,Followed Too Closely,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,"Placentia , CANADA",,5,Canadian Province,99,5,1,No,3,EMS Ground,Newtown Ambulance,Danbury Hospital
1179670,,4,57,1,Male,CT,06076,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stafford Sprngs,,,,CT,,,,,,,
1179670,1,1,56,2,Female,CT,06040,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,3,Exceeded Speed Limit,13,Failed to Keep in Proper Lane,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Manchester,,2,State,CT,4,1,No,1,Not Transported,,
1179670,,3,50,1,Male,CT,06033,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLASTONBURY     ,,,,CT,,,,,,,
1179670,2,2,37,1,Male,CT,06066,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,1,Verbal Warning,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Vernon,,2,State,CT,4,1,No,1,Not Transported,,
1185305,1,3,,2,Female,CT,,2,Passenger,C,Possible Injury (C),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,Waterbury,,,,,,,,97,Other,,
1185305,1,1,23,2,Female,CT,06706,1,Driver,K,Fatal Injury (K),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,2,Deployed-Front,99,Unknown,15,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",14,Operated Motor Vehicle in Reckless or Aggressive Manner,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Waterbury,,2,State,CT  ID ONLY,0,1,No,3,EMS Ground,Trinity Ambulance,Waterbury Hospital
1185305,1,2,3,2,Female,CT,,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,WATERBURY,,,,,,,,97,Other,,
1185306,,2,46,1,Male,CT,06702,3,Pedestrian,K,Fatal Injury (K),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,0,None taken,3,Test Given,97,Other,3,Test Given,97,Other,,,,,,,,,,,,,,,,,,,,,East Main St.,N,FALSE,1,,FALSE,1,Crossing Roadway,1,No,9,"Not Visible (Dark Clothing, No Lighting, etc.)",97,Other,5,Travel Lane-Other Location,0,None,0,None,99,Unknown if Distracted,,,,Waterbury,UnitedStates,1,Not Licensed,,,,,1,Not Transported,,
1185306,1,1,39,1,Male,CT,06704,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,3,Test Given,97,Other,3,Test Given,97,Other,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Waterbury,,2,State,CT,1,1,No,1,Not Transported,,
1185371,,2,34,1,Male,CT,06710,3,Pedestrian,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,E,FALSE,1,,FALSE,3,Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane),1,No,5,"In Roadway Improperly (Standing, Lying, Working, Playing)",88,Not Applicable,5,Travel Lane-Other Location,0,None,88,Not Applicable,1,Not Distracted,,,,Waterbury,,2,State,CT,,,,3,EMS Ground,AMR,WATERBURY HOSPITAL
1185371,1,1,57,2,Female,CT,06787,1,Driver,O,No Apparent Injury (O),99,Unknown,88,Not Applicable,4,Arrest/Summons,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Thomaston,UnitedStates,2,State,CT,4,1,No,1,Not Transported,,
1185672,,3,24,1,Male,CT,06791,3,Pedestrian,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,Clearview Avenue,S,FALSE,1,,FALSE,7,"Adjacent to Roadway (e.g., Shoulder, Median)",1,No,99,Unknown,88,Not Applicable,7,Shoulder/Roadside,0,None,88,Not Applicable,99,Unknown if Distracted,,,,Harwinton,UnitedStates,2,State,CT,,,,3,EMS Ground,Harwinton EMS,Charlotte Hungerford Hospital
1185672,1,1,21,1,Male,CT,06790,1,Driver,B,Suspected Minor Injury (B),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,2,Deployed-Front,99,Unknown,2,Ran Off Roadway,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Torrington,UnitedStates,2,State,CT,4,1,No,3,EMS Ground,Harwinton EMS,Waterbury Hospital
1185672,1,2,20,2,Female,CT,06790,2,Passenger,B,Suspected Minor Injury (B),,,,,,,,,,,,,,,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,2,Deployed-Front,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Torrington,UnitedStates,,,CT,,,,3,EMS Ground,Harwinton EMS,Waterbury Hospital
1186364,,3,40,1,Male,CT,,3,Pedestrian,K,Fatal Injury (K),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,Boston Post Road,W,FALSE,1,,FALSE,1,Crossing Roadway,1,No,9,"Not Visible (Dark Clothing, No Lighting, etc.)",3,Failure to Yield Right-Of-Way,5,Travel Lane-Other Location,0,None,,,99,Unknown if Distracted,,,,New Haven,UnitedStates,,,CT,,,,3,EMS Ground,AMR,Yale New Haven Hospital
1186364,1,2,23,2,Female,CT,06405,2,Passenger,O,No Apparent Injury (O),,,,,,,,,,,,,,,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,1,Not Deployed,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Branford,,,,CT,,,,1,Not Transported,,
1186364,1,1,34,1,Male,CT,06704,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,4,"Restraint Used, Type Unknown",88,Not Applicable,1,Not Deployed,99,Unknown,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Waterbury,,2,State,CT,0,1,No,3,EMS Ground,AMR,Yale New Haven Hospital
1186630,,2,80,1,Male,CT,06708,3,Pedestrian,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,W. MAIN ST,E,FALSE,1,,FALSE,3,Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane),1,No,9,"Not Visible (Dark Clothing, No Lighting, etc.)",88,Not Applicable,5,Travel Lane-Other Location,0,None,88,Not Applicable,99,Unknown if Distracted,,,,WATERBURY,,2,State,CT,,,,3,EMS Ground,AMR Ambulance,WATERBURY HOSPITAL
1186630,1,1,36,2,Female,CT,06708,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Waterbury,,2,State,CT,4,1,No,1,Not Transported,,
1186958,1,1,72,1,Male,CT,06756,1,Driver,K,Fatal Injury (K),99,Unknown,,,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,2,Deployed-Front,1,No,2,Ran Off Roadway,,,,,,,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,GOSHEN,Unknown,2,State,CT,4,1,No,1,Not Transported,,
1187327,,4,41,1,Male,CT,06078,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suffield,,,,CT,,,,,,,
1187327,1,1,44,1,Male,CT,06096,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,3,Exceeded Speed Limit,13,Failed to Keep in Proper Lane,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Windsor Locks,,2,State,CT,4,1,No,1,Not Transported,,
1187327,,3,54,2,Female,CT,06078,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUFFIELD                 ,UnitedStates,,,CT,,,,,,,
1187327,,5,55,99,Unknown,,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187327,2,2,61,1,Male,MA,01001,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Agawam,,2,State,MA,1,2,Yes,1,Not Transported,,
1189312,1,1,62,2,Female,CT,06787,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,4,Ran Red Light,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Thomaston,,2,State,CT,4,1,No,1,Not Transported,,
1189312,3,3,43,2,Female,CT,06489,1,Driver,B,Suspected Minor Injury (B),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Southington,,2,State,CT,4,1,No,3,EMS Ground,Litchfield EMS,Waterbury Hospital
1189312,2,2,82,1,Male,CT,06795,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Watertown,,2,State,CT,4,1,No,3,EMS Ground,Litchfield EMS,Waterbury Hospital
1189616,,2,38,1,Male,CT,06514,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamden,,,,CT,,,,,,,
1189616,1,1,59,1,Male,CT,06514,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Hamden,,2,State,CT,4,1,No,3,EMS Ground,New Haven AMR,YALE NEW HAVEN
1189616,,3,40,2,Female,CT,06516,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Haven,,,,CT,,,,,,,
1190039,1,1,45,1,Male,CT,06053,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,88,Not Applicable,99,Unknown,88,Not applicable,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,New Britain,,2,State,CT,4,1,No,1,Not Transported,,
1190078,,5,22,2,Female,CT,06066,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vernon,,,,CT,,,,,,,
1190078,,7,43,1,Male,CT,06082,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enfield,,,,CT,,,,,,,
1190078,,4,25,1,Male,CT,06066,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vernon Rockville,,,,CT,,,,,,,
1190078,,6,54,1,Male,CT,,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENFIELD,,,,CT,,,,,,,
1190078,1,1,66,99,Unknown,CT,06082,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,4,Arrest/Summons,3,Test Given,3,Breath,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,88,Not applicable,1,No,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Enfield,UnitedStates,2,State,CT,4,1,No,1,Not Transported,,
1190078,3,3,38,1,Male,CT,06082,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,3,Infraction,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,88,Not applicable,1,No,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Enfield,,2,State,CT,4,1,No,1,Not Transported,,
1190078,2,2,49,1,Male,CT,06082,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,88,Not Applicable,1,No Helmet,88,Not applicable,1,No,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Enfield,UnitedStates,2,State,CT,4,1,No,1,Not Transported,,
